Date,Open,High,Low,Close,USD_to_VND,Inflation_Rate,Interest_Rate
4/24/2021,23498.4173,24984.27777,22012.55683,22012.55683,25084.57422,1.9892231,5.43109393
4/25/2021,26237.59807,27450.16464,25025.0315,27450.16464,25078.59466,2.10235756,4.900874569
4/26/2021,23449.57179,24974.62852,21924.51505,21924.51505,25080.7106,2.022013936,5.25935486
4/27/2021,25879.25244,26705.55713,25052.94776,26705.55713,25078.5147,2.133537584,4.822932057
4/28/2021,24268.03584,25054.65213,23481.41955,23481.41955,25081.0034,1.96478985,4.692667379
4/29/2021,25678.41226,26290.30847,25066.51605,26290.30847,25080.75769,2.169117321,5.197499148
4/30/2021,26219.04528,27408.52857,25029.56199,27408.52857,25081.18353,1.92221971,4.956237178
5/1/2021,25268.31614,25462.1509,25074.48137,25462.1509,25075.95697,2.131762233,5.254249751
5/2/2021,23577.21077,24991.39657,22163.02497,22163.02497,25081.63342,1.773489078,5.294178691
5/3/2021,23950.67266,25024.59118,22876.75415,22876.75415,25075.00484,1.889980795,4.944318407
5/4/2021,24155.32285,25035.37269,23275.27301,23275.27301,25068.64781,2.029796614,5.268603247
5/5/2021,22695.29146,24845.67815,20544.90477,20544.90477,25070.75405,1.959955457,4.824789022
5/6/2021,26493.79792,27987.35644,25000.23939,27987.35644,25079.94385,1.992525138,4.821640174
5/7/2021,25215.98575,25354.80932,25077.16219,25354.80932,25077.92228,2.004165092,5.214454886
5/8/2021,23657.89141,25001.08954,22314.69328,22314.69328,25081.94126,1.880909739,4.690438537
5/9/2021,26914.10065,28873.00963,24955.19167,28873.00963,25088.09518,1.888407039,4.999688226
5/10/2021,24212.85302,25061.91073,23363.79531,23363.79531,25092.76612,2.023212205,5.249930689
5/11/2021,25405.33731,25723.63124,25087.04338,25723.63124,25090.98182,1.933366705,5.263358103
5/12/2021,24049.64209,25042.01515,23057.26903,23057.26903,25084.72638,2.134103386,4.91346644
5/13/2021,22541.97161,24816.74977,20267.19346,20267.19346,25072.06956,1.980805284,5.201846117
5/14/2021,23360.19796,24953.87804,21766.51788,21766.51788,25070.56258,2.071875124,4.775413781
5/15/2021,24514.97023,25064.70671,23965.23375,23965.23375,25077.31707,2.044285167,4.86652606
5/16/2021,26196.92602,27373.55685,25020.29518,27373.55685,25070.87174,1.939883894,5.046081907
5/17/2021,25509.35031,25951.34208,25067.35853,25951.34208,25074.88634,1.801967121,5.075550223
5/18/2021,25245.1819,25422.15709,25068.2067,25422.15709,25069.43871,2.118494137,4.79045462
5/19/2021,22550.47253,24816.82617,20284.1189,20284.1189,25070.04687,1.902109092,5.372455331
5/20/2021,26666.41861,28359.85105,24972.98617,28359.85105,25074.10494,1.959624194,4.624507433
5/21/2021,25350.70989,25634.23185,25067.18794,25634.23185,25070.32377,1.984915756,5.010840776
5/22/2021,24921.60341,25070.4074,24772.79942,24772.79942,25071.30123,1.994898843,5.039181499
5/23/2021,26488.35263,27988.15376,24988.55149,27988.15376,25068.92133,2.096195866,4.650608067
5/24/2021,26636.88629,28298.35771,24975.41488,28298.35771,25072.96426,2.000582406,5.26482588
5/25/2021,26521.84132,28052.93429,24990.74835,28052.93429,25074.31343,1.987264591,4.85190472
5/26/2021,24764.8572,25070.81029,24458.90411,24458.90411,25074.63741,2.101845596,5.019691038
5/27/2021,23825.03327,25020.4264,22629.64015,22629.64015,25083.57211,2.060065237,5.06560766
5/28/2021,26327.84312,27629.65349,25026.03275,27629.65349,25087.36939,1.926442955,4.709148408
5/29/2021,23371.40021,24966.56189,21776.23852,21776.23852,25083.41131,1.885284462,4.785572343
5/30/2021,27525.06317,30204.9814,24845.14493,30204.9814,25082.91901,1.917630022,5.312605565
5/31/2021,25117.59876,25152.76283,25082.43469,25152.76283,25082.48385,1.995078025,4.986833672
6/1/2021,23752.43932,25012.36877,22492.50988,22492.50988,25082.94436,1.875394622,4.460588503
6/2/2021,23551.58243,25002.20512,22100.95974,22100.95974,25097.41846,2.009075305,4.93961567
6/3/2021,23496.17974,24997.12137,21995.23811,21995.23811,25099.54471,1.987080169,4.993419622
6/4/2021,25263.94234,25441.24836,25086.63632,25441.24836,25087.87201,1.745748097,5.04387413
6/5/2021,25076.74242,25084.75734,25068.72749,25068.72749,25084.75991,1.859382481,4.600224453
6/6/2021,23524.22488,24977.93044,22070.51932,22070.51932,25073.68078,1.711424976,4.994138276
6/7/2021,24624.94068,25063.82581,24186.05555,24186.05555,25071.78991,1.965609694,4.833469585
6/8/2021,23346.34569,24943.16031,21749.53107,21749.53107,25060.3958,2.107401365,5.044206909
6/9/2021,25793.65818,26553.67065,25033.64571,26553.67065,25055.3986,1.810934204,5.101267201
6/10/2021,24978.31064,25046.49302,24910.12826,24910.12826,25046.67964,1.867771318,5.079998826
6/11/2021,24574.95421,25039.91542,24109.993,24109.993,25048.8822,1.983626213,5.280794651
6/12/2021,23435.5984,24944.98068,21926.21611,21926.21611,25048.88529,1.893624697,5.438114027
6/13/2021,24674.66808,25044.98007,24304.35609,24304.35609,25050.62231,1.893132723,4.773279296
6/14/2021,24530.57572,25039.25141,24021.90004,24021.90004,25050.02287,2.054159411,4.92360393
6/15/2021,25439.85482,25844.00087,25035.70876,25844.00087,25042.02876,1.950510456,5.148612349
6/16/2021,25254.12103,25465.01565,25043.22642,25465.01565,25044.973,1.851327511,4.974640777
6/17/2021,26048.28659,27079.87702,25016.69617,27079.87702,25055.99394,1.791228411,4.455442791
6/18/2021,24451.20594,25043.62998,23858.7819,23858.7819,25058.34013,2.220840777,4.961490658
6/19/2021,22725.18407,24839.09376,20611.27438,20611.27438,25055.89812,2.112830905,5.246829397
6/20/2021,26288.94076,27591.67986,24986.20167,27591.67986,25047.7104,1.954836665,4.721051712
6/21/2021,23870.47416,24987.65115,22753.29716,22753.29716,25042.50406,2.008785801,5.044100903
6/22/2021,23658.95903,24968.38429,22349.53377,22349.53377,25045.10153,1.951146894,4.618527707
6/23/2021,24997.248,25051.13775,24943.35825,24943.35825,25051.25418,2.051045673,5.174005928
6/24/2021,25431.38521,25815.74311,25047.02732,25815.74311,25052.74984,1.914578563,5.048312856
6/25/2021,24392.26863,25039.68384,23744.85342,23744.85342,25057.33593,1.945682678,4.886383244
6/26/2021,24386.3739,25043.21196,23729.53584,23729.53584,25061.39336,2.045540084,4.916410094
6/27/2021,24574.25754,25054.71661,24093.79847,24093.79847,25064.29754,2.14538591,4.700186386
6/28/2021,26835.48427,28736.16159,24934.80696,28736.16159,25060.52223,2.074141509,5.201526413
6/29/2021,25058.16356,25061.51896,25054.80816,25054.80816,25061.5194,2.123391388,4.840129842
6/30/2021,23843.95973,24997.96308,22689.95638,22689.95638,25056.65529,1.968758266,5.100059754
7/1/2021,23856.80806,24999.29075,22714.32537,22714.32537,25056.75522,1.937698959,4.807617925
7/2/2021,24744.31123,25054.70904,24433.91342,24433.91342,25058.6522,1.806161886,5.439680553
7/3/2021,25366.41183,25668.09194,25064.73171,25668.09194,25068.27739,2.007219836,5.311932948
7/4/2021,25667.21386,26288.33498,25046.09275,26288.33498,25060.76813,2.037904703,5.414748923
7/5/2021,25219.12146,25375.68001,25062.56292,25375.68001,25063.52882,1.96999946,5.438105846
7/6/2021,24016.64806,25027.59686,23005.69926,23005.69926,25072.02139,1.922329867,4.873095828
7/7/2021,24544.8267,25065.10499,24024.54842,24024.54842,25076.37219,2.124340344,4.823173746
7/8/2021,26001.51043,26955.64611,25047.37476,26955.64611,25081.14783,2.063180428,5.405226904
7/9/2021,23647.05916,25002.14438,22291.97394,22291.97394,25084.51734,2.131282545,4.971785806
7/10/2021,24507.62795,25078.35349,23936.9024,23936.9024,25091.96125,1.90464209,5.166643588
7/11/2021,25835.11575,26606.89186,25063.33965,26606.89186,25085.72627,1.929176587,4.875863744
7/12/2021,26175.28591,27320.82299,25029.74883,27320.82299,25077.78015,2.120317724,4.879153382
7/13/2021,24835.84972,25075.41058,24596.28887,24596.28887,25077.74384,1.995265292,5.165991666
7/14/2021,24550.00077,25054.75715,24045.24439,24045.24439,25065.35296,1.943089589,4.606025243
7/15/2021,23414.97471,24962.84262,21867.1068,21867.1068,25072.40879,1.950048498,5.156634995
7/16/2021,25738.54457,26415.0049,25062.08424,26415.0049,25079.40767,1.998891947,5.10489476
7/17/2021,26730.46992,28493.04996,24967.88989,28493.04996,25076.92309,2.100295182,4.893969117
7/18/2021,28290.8332,31919.35048,24662.31592,31919.35048,25074.7973,1.983948715,5.004836649
7/19/2021,25558.87747,26052.734,25065.02094,26052.734,25074.3825,2.079053283,5.036170906
7/20/2021,25010.89121,25074.51848,24947.26393,24947.26393,25074.68076,2.046737778,5.04740553
7/21/2021,23922.17849,25022.37217,22821.98481,22821.98481,25075.4099,1.912166096,5.138028612
7/22/2021,22722.65445,24857.28527,20588.02363,20588.02363,25078.61048,1.912087063,4.837003502
7/23/2021,25299.50659,25523.35568,25075.65751,25523.35568,25077.62074,1.954973341,5.539545126
7/24/2021,28030.70963,31324.7933,24736.62596,31324.7933,25083.02848,1.866316235,4.95888119
7/25/2021,26679.53872,28374.77292,24984.30451,28374.77292,25085.58529,1.948586114,4.973861158
7/26/2021,26482.39443,27960.8592,25003.92966,27960.8592,25082.10531,2.151343342,5.388937854
7/27/2021,25397.86587,25709.75524,25085.9765,25709.75524,25089.76008,1.996860966,4.634190574
7/28/2021,25532.85011,25991.83266,25073.86756,25991.83266,25081.97261,1.923354733,5.38685125
7/29/2021,22041.89003,24713.08862,19370.69144,19370.69144,25081.44418,2.191574465,5.018692022
7/30/2021,26043.44262,27036.36265,25050.5226,27036.36265,25086.98794,1.906938268,4.893964709
7/31/2021,24356.26684,25061.79552,23650.73817,23650.73817,25082.84225,1.903811703,4.776069532
8/1/2021,24204.48897,25053.73657,23355.24138,23355.24138,25084.61706,2.122948568,4.746179656
8/2/2021,24682.24307,25081.1784,24283.30773,24283.30773,25087.73226,2.066131806,4.931635287
8/3/2021,24635.06493,25074.80636,24195.32349,24195.32349,25082.79851,1.986994115,5.055596655
8/4/2021,24182.38243,25050.08934,23314.67551,23314.67551,25082.38296,2.08319089,5.124499308
8/5/2021,25098.88227,25116.29094,25081.47359,25116.29094,25081.48566,2.03006,5.053203237
8/6/2021,24378.28903,25058.78166,23697.7964,23697.7964,25078.32231,1.881380758,4.897958439
8/7/2021,25217.38157,25343.87568,25090.88746,25343.87568,25091.5188,1.760241529,5.267902495
8/8/2021,23221.69142,24948.43063,21494.9522,21494.9522,25087.14358,1.943265485,5.534760621
8/9/2021,24824.33872,25090.03085,24558.64659,24558.64659,25092.90528,2.108492484,5.298924997
8/10/2021,23715.31456,25015.2643,22415.36483,22415.36483,25090.65319,1.957152991,4.928141782
8/11/2021,24279.90373,25058.62011,23501.18734,23501.18734,25084.42303,2.04600972,5.100415747
8/12/2021,25264.8706,25446.01826,25083.72294,25446.01826,25085.01251,2.018448545,5.113234967
8/13/2021,23076.62056,24927.36278,21225.87835,21225.87835,25088.73404,1.830649971,5.320735282
8/14/2021,24062.1367,25051.58064,23072.69277,23072.69277,25094.01172,1.959360431,4.932363847
8/15/2021,25817.10362,26551.55425,25082.653,26551.55425,25102.96886,2.035887933,4.807016513
8/16/2021,23344.91409,24994.43985,21695.38832,21695.38832,25119.85523,1.921285374,5.226770258
8/17/2021,27354.40747,29786.03258,24922.78236,29786.03258,25121.29154,1.963746184,5.081275419
8/18/2021,26630.07497,28233.74867,25026.40126,28233.74867,25117.48974,2.039174709,4.778247737
8/19/2021,24498.95811,25104.72803,23893.1882,23893.1882,25120.08627,2.007263,5.141114732
8/20/2021,24129.88127,25079.64508,23180.11745,23180.11745,25118.55995,2.104690974,5.367651092
8/21/2021,25377.5445,25633.78144,25121.30755,25633.78144,25123.86892,2.038367091,4.861248092
8/22/2021,23298.67737,24984.87517,21612.47956,21612.47956,25116.43171,1.904415,4.821799683
8/23/2021,22614.31702,24878.17154,20350.46251,20350.46251,25130.0104,1.952245329,5.00601275
8/24/2021,24557.65094,25121.66053,23993.64136,23993.64136,25134.91849,2.002029628,5.136059899
8/25/2021,24956.86284,25124.13467,24789.59101,24789.59101,25125.26337,2.133841508,4.985017334
8/26/2021,25239.80445,25358.97068,25120.63822,25358.97068,25121.1982,1.952647437,5.226885055
8/27/2021,24353.58228,25102.13909,23605.02548,23605.02548,25125.87714,1.82674312,5.052141458
8/28/2021,26733.50269,28436.3556,25030.64977,28436.3556,25132.62163,2.04405669,5.202330734
8/29/2021,23247.03368,24984.91178,21509.15558,21509.15558,25125.32734,1.924440175,4.855835057
8/30/2021,23699.22233,25048.0187,22350.42596,22350.42596,25129.41543,1.871469868,4.75445568
8/31/2021,25729.42268,26355.46579,25103.37957,26355.46579,25118.25049,2.001880301,4.931993262
9/1/2021,23658.84054,25033.00205,22284.67903,22284.67903,25117.73829,2.097286764,4.730710666
9/2/2021,23616.26473,25033.61901,22198.91045,22198.91045,25124.11413,1.942611946,5.081864895
9/3/2021,25275.89155,25431.78666,25119.99643,25431.78666,25120.95206,2.049657389,4.596659219
9/4/2021,23789.49277,25042.63121,22536.35433,22536.35433,25112.31222,2.068191366,4.909454557
9/5/2021,24946.04207,25112.03856,24780.04558,24780.04558,25113.15053,2.079179649,4.942808512
9/6/2021,24231.02459,25078.93666,23383.11251,23383.11251,25109.68342,1.926772769,4.790672704
9/7/2021,24031.3323,25066.67864,22995.98596,22995.98596,25113.29295,1.887891794,4.938729262
9/8/2021,22468.95999,24830.79078,20107.12921,20107.12921,25108.21699,1.90152469,5.000854316
9/9/2021,25278.96531,25455.36592,25102.56471,25455.36592,25103.78713,2.079097467,5.253846559
9/10/2021,23527.46282,24994.62363,22060.30202,22060.30202,25092.19985,2.066739315,4.791852811
9/11/2021,24882.08767,25091.39853,24672.77681,24672.77681,25093.17422,1.90428494,5.071467458
9/12/2021,24449.75843,25075.80048,23823.71638,23823.71638,25092.25168,2.213264403,5.111151756
9/13/2021,24826.4209,25082.7637,24570.0781,24570.0781,25085.43816,1.892363603,4.99576629
9/14/2021,24898.80736,25085.14427,24712.47044,24712.47044,25086.54929,2.099946408,4.900391661
9/15/2021,25335.36817,25580.65032,25090.08602,25580.65032,25092.43793,2.151966544,4.772201627
9/16/2021,24178.1842,25057.97912,23298.38928,23298.38928,25091.20198,2.010975761,5.379713092
9/17/2021,26651.87245,28307.88185,24995.86305,28307.88185,25092.7395,1.923027616,5.014528101
9/18/2021,22776.34534,24880.19643,20672.49425,20672.49425,25094.30651,1.925212197,4.936888802
9/19/2021,24803.17245,25084.18138,24522.16352,24522.16352,25087.40157,1.97379098,5.424310018
9/20/2021,26148.62899,27241.94367,25055.31431,27241.94367,25099.19286,2.108087078,5.044457317
9/21/2021,25694.75923,26307.28703,25082.23144,26307.28703,25096.49328,1.880012419,5.508699552
9/22/2021,23876.82399,25040.62287,22713.02512,22713.02512,25100.25507,1.816123397,4.716736231
9/23/2021,24090.12869,25063.66558,23116.59179,23116.59179,25104.66532,2.036205499,4.952572227
9/24/2021,23840.14574,25040.2498,22640.04167,22640.04167,25103.86496,2.058161275,4.725996151
9/25/2021,25859.59469,26634.38387,25084.8055,26634.38387,25107.34398,2.196796945,4.975575344
9/26/2021,24179.82524,25074.38657,23285.26392,23285.26392,25108.75336,1.861768102,4.974618415
9/27/2021,25420.81288,25745.08469,25096.54106,25745.08469,25100.62542,1.986519339,4.908393616
9/28/2021,25430.40172,25766.46628,25094.33717,25766.46628,25098.72036,2.116183743,5.010777721
9/29/2021,28066.97472,31390.6567,24743.29274,31390.6567,25095.20834,2.012086217,4.918140575
9/30/2021,25485.57477,25884.74419,25086.40535,25884.74419,25092.56096,1.980456081,4.977925333
10/1/2021,24067.70374,25043.82243,23091.58504,23091.58504,25085.08454,2.07899055,4.848841555
10/2/2021,23259.67173,24957.80252,21561.54094,21561.54094,25091.54288,1.940061104,5.288564295
10/3/2021,24754.5226,25095.95271,24413.09248,24413.09248,25100.72779,2.085141084,4.778250118
10/4/2021,24956.84465,25105.44499,24808.24431,24808.24431,25106.3351,1.874643681,5.042472749
10/5/2021,22337.68625,24806.78187,19868.59063,19868.59063,25113.6196,1.84805683,4.761470967
10/6/2021,24215.34109,25079.65219,23351.02999,23351.02999,25111.64366,1.972641198,4.83301099
10/7/2021,25481.29204,25860.13839,25102.44569,25860.13839,25107.99572,1.743671021,4.854347069
10/8/2021,24435.33137,25085.74573,23784.91701,23784.91701,25103.53175,2.008469964,4.973643926
10/9/2021,26323.19719,27598.06093,25048.33344,27598.06093,25107.22445,1.826743866,5.035084364
10/10/2021,23152.12461,24956.08774,21348.16148,21348.16148,25108.5263,2.028242052,4.778654582
10/11/2021,25957.84507,26836.36604,25079.3241,26836.36604,25108.08355,2.018545944,4.917298708
10/12/2021,26263.14951,27463.23065,25063.06836,27463.23065,25115.5092,1.993203761,4.801770917
10/13/2021,26319.08674,27577.79242,25060.38105,27577.79242,25117.8309,2.043640867,4.792938046
10/14/2021,23146.85318,24959.08557,21334.62079,21334.62079,25113.02252,2.020419747,5.226711926
10/15/2021,25504.02574,25905.14387,25102.90761,25905.14387,25109.11857,1.97069994,4.721602933
10/16/2021,24273.30666,25084.95035,23461.66297,23461.66297,25113.02873,2.183100698,5.01493694
10/17/2021,23352.95674,24994.83592,21711.07756,21711.07756,25119.00144,2.039331069,5.339614673
10/18/2021,24602.30181,25111.40674,24093.19687,24093.19687,25122.16446,2.077190809,5.241231685
10/19/2021,23995.79773,25081.58117,22910.01429,22910.01429,25133.04014,2.107307974,5.085071707
10/20/2021,26299.90883,27510.6915,25089.12616,27510.6915,25142.41434,2.066814938,4.996749205
10/21/2021,25789.99042,26451.58535,25128.39548,26451.58535,25144.94299,2.206283292,5.147328412
10/22/2021,23691.50457,25056.66174,22326.3474,22326.3474,25140.13504,2.016600688,5.07387878
10/23/2021,24222.54521,25099.66939,23345.42103,23345.42103,25132.62432,1.999303865,5.284525148
10/24/2021,24652.0493,25121.29789,24182.80072,24182.80072,25130.40329,1.935042791,4.973256215
10/25/2021,25043.72763,25134.39237,24953.06289,24953.06289,25134.72179,1.974372606,5.200220339
10/26/2021,26410.47363,27739.41998,25081.52729,27739.41998,25145.19475,1.926877543,4.934854829
10/27/2021,26016.16362,26914.73893,25117.58832,26914.73893,25147.58815,2.067721191,5.378699264
10/28/2021,25218.92537,25283.72788,25154.12285,25283.72788,25154.28894,1.908768375,4.967630717
10/29/2021,24825.079,25148.61041,24501.54758,24501.54758,25152.88249,2.007379217,4.676213018
10/30/2021,22925.88821,24958.67403,20893.1024,20893.1024,25156.45309,2.055954693,5.015541027
10/31/2021,26786.58259,28516.99265,25056.17254,28516.99265,25161.17375,2.015032389,5.152920361
11/1/2021,24587.60385,25137.25555,24037.95215,24037.95215,25149.82389,1.910408512,5.325736247
11/2/2021,27102.46709,29209.46742,24995.46677,29209.46742,25147.45346,2.069894491,4.800769705
11/3/2021,25399.53436,25648.5886,25150.48013,25648.5886,25152.89851,1.991466029,4.651115544
11/4/2021,27701.71991,30506.91271,24896.52712,30506.91271,25154.47215,1.712728778,5.099342636
11/5/2021,25909.98895,26695.47816,25124.49974,26695.47816,25147.61201,1.901664831,5.093154012
11/6/2021,23334.08298,25004.82623,21663.33974,21663.33974,25133.67907,2.140113224,4.717785615
11/7/2021,24359.52025,25107.86356,23611.17693,23611.17693,25131.58189,2.148432184,4.934080464
11/8/2021,24918.64348,25129.37417,24707.91279,24707.91279,25131.17146,2.052611121,4.943049324
11/9/2021,24028.36559,25078.14432,22978.58685,22978.58685,25126.10355,2.078406898,5.164624005
11/10/2021,24653.205,25117.99288,24188.41711,24188.41711,25126.92392,1.922170602,4.917258873
11/11/2021,23412.28001,25012.43812,21812.12189,21812.12189,25129.82725,1.973985558,4.91289782
11/12/2021,25140.86243,25148.05433,25133.67053,25148.05433,25133.67259,2.12353666,5.022925284
11/13/2021,25418.35646,25720.08754,25116.62538,25720.08754,25120.16509,2.042591524,4.724377749
11/14/2021,23851.83834,25049.3311,22654.34558,22654.34558,25112.62973,2.006494838,5.380156388
11/15/2021,27546.95814,30219.36333,24874.55295,30219.36333,25110.8832,1.981319146,5.18681364
11/16/2021,25193.91783,25273.92523,25113.91044,25273.92523,25114.16371,2.1174472,4.859640397
11/17/2021,24091.26596,25075.08203,23107.44989,23107.44989,25116.9687,2.112203215,4.776472281
11/18/2021,23072.99932,24952.91728,21193.08137,21193.08137,25119.67413,2.064967175,4.791968121
11/19/2021,25192.75654,25268.26287,25117.25021,25268.26287,25117.47583,2.006627507,5.117348296
11/20/2021,24788.48111,25111.33687,24465.62536,24465.62536,25115.59737,1.964324351,4.797923899
11/21/2021,26094.58506,27116.24144,25072.92868,27116.24144,25111.42154,2.069301372,4.950134549
11/22/2021,24935.7828,25114.53529,24757.03031,24757.03031,25115.82593,1.889809016,4.661835501
11/23/2021,23611.80171,25021.09427,22202.50915,22202.50915,25110.54837,1.910543015,5.108253254
11/24/2021,27213.46175,29486.76317,24940.16033,29486.76317,25115.422,1.854890864,5.115749896
11/25/2021,25663.6848,26222.67178,25104.69782,26222.67178,25116.61371,2.123522978,4.963086225
11/26/2021,24797.24122,25112.30097,24482.18146,24482.18146,25116.35545,1.927933338,5.038711581
11/27/2021,25319.31525,25527.74199,25110.8885,25527.74199,25112.59025,2.040400779,5.159148202
11/28/2021,25699.8552,26308.99568,25090.71472,26308.99568,25104.81834,1.987444248,5.033335339
11/29/2021,23307.81107,24972.98707,21642.63507,21642.63507,25101.10507,2.289753899,5.156170602
11/30/2021,25297.11304,25496.57346,25097.65261,25496.57346,25099.213,2.044190545,4.766404674
12/1/2021,24521.0488,25072.92379,23969.17382,23969.17382,25085.63036,1.813785924,5.075738847
12/2/2021,25720.76713,26373.17437,25068.35989,26373.17437,25084.49884,2.117543576,5.038690277
12/3/2021,24161.24781,25055.43375,23267.06186,23267.06186,25089.79858,1.961284904,5.240396989
12/4/2021,24334.35997,25070.1116,23598.60833,23598.60833,25093.05068,1.97990722,5.006074571
12/5/2021,27176.29462,29435.82836,24916.76087,29435.82836,25090.20572,1.932748774,4.980527834
12/6/2021,26634.68327,28273.93095,24995.43558,28273.93095,25090.47482,2.019561252,4.888573462
12/7/2021,20953.45178,24406.1209,17500.78267,17500.78267,25087.28609,2.018251314,5.298245729
12/8/2021,26539.18927,28074.16553,25004.21301,28074.16553,25088.139,1.935452282,4.528763337
12/9/2021,25004.54697,25096.62875,24912.4652,24912.4652,25096.9691,1.949185548,5.102234105
12/10/2021,24213.66414,25071.04827,23356.28001,23356.28001,25102.52193,2.010128613,4.995923511
12/11/2021,23841.2262,25041.84024,22640.61217,22640.61217,25105.50786,1.765726851,4.963277556
12/12/2021,23911.41205,25046.14918,22776.67491,22776.67491,25102.68194,1.855850253,4.934135512
12/13/2021,24253.4247,25077.96346,23428.88594,23428.88594,25106.98166,2.16699921,4.988828999
12/14/2021,23682.91027,25017.59926,22348.22128,22348.22128,25097.31007,2.032782094,5.095709254
12/15/2021,23396.12083,24980.7397,21811.50196,21811.50196,25095.86322,1.947509101,4.840992173
12/16/2021,23793.5739,25031.292,22555.8558,22555.8558,25099.20989,1.830391717,5.027005446
12/17/2021,25509.3702,25921.84888,25096.89152,25921.84888,25103.45504,1.994368384,5.070152175
12/18/2021,25170.17719,25233.21608,25107.13829,25233.21608,25107.29578,2.098519209,4.809249834
12/19/2021,25806.83577,26524.08058,25089.59096,26524.08058,25108.98617,2.26392061,5.100774324
12/20/2021,25024.54375,25107.5875,24941.5,24941.5,25107.86399,2.189205642,5.071784548
12/21/2021,23470.35058,25003.76168,21936.93948,21936.93948,25110.94844,1.911306198,4.840206999
12/22/2021,25726.14425,26362.14717,25090.14132,26362.14717,25105.48528,1.950420047,4.762383838
12/23/2021,23839.72507,25037.30088,22642.14926,22642.14926,25100.64238,1.852850077,4.837577425
12/24/2021,25912.52949,26750.3001,25074.75888,26750.3001,25100.99633,1.915834493,5.027075379
12/25/2021,23638.64377,25016.68215,22260.60539,22260.60539,25101.98935,1.978715684,4.984813692
12/26/2021,24229.03055,25061.87516,23396.18594,23396.18594,25091.52231,1.9632863,5.278784683
12/27/2021,24640.69139,25085.93838,24195.44439,24195.44439,25094.13186,2.205456731,4.926574191
12/28/2021,25944.89179,26819.75977,25070.02381,26819.75977,25098.56225,1.868464306,4.822180243
12/29/2021,25318.97914,25541.78267,25096.1756,25541.78267,25098.11914,1.995490555,5.131404126
12/30/2021,25136.84637,25161.98488,25111.70786,25161.98488,25111.73298,1.793654024,4.803994976
12/31/2021,27475.06879,30065.51277,24884.62481,30065.51277,25107.81741,2.033089078,4.841833076
1/1/2022,22799.80541,24893.94834,20705.66248,20705.66248,25105.74715,1.865829466,4.844450979
1/2/2022,23800.13733,25035.81385,22564.46081,22564.46081,25103.48206,2.110262631,4.400529356
1/3/2022,23745.98908,25029.68357,22462.29459,22462.29459,25103.04524,1.970897411,5.113373333
1/4/2022,22878.88913,24904.41702,20853.36123,20853.36123,25101.16052,1.859801573,5.187996199
1/5/2022,24190.3461,25060.61741,23320.0748,23320.0748,25093.09467,1.789729825,5.183337319
1/6/2022,25952.76615,26845.24176,25060.29053,26845.24176,25089.96107,1.902136251,5.377085673
1/7/2022,24347.19742,25067.44522,23626.94961,23626.94961,25089.40137,2.023938089,5.301406119
1/8/2022,24678.58576,25089.48788,24267.68364,24267.68364,25096.4453,2.042151365,4.933206667
1/9/2022,22946.48408,24922.81292,20970.15523,20970.15523,25109.07171,1.950156202,5.221848074
1/10/2022,24116.42273,25076.8901,23155.95535,23155.95535,25116.72856,2.092579704,4.980471937
1/11/2022,24532.56754,25098.90028,23966.23479,23966.23479,25112.28298,1.886425711,4.914806047
1/12/2022,25914.77252,26747.15556,25082.38948,26747.15556,25108.2936,1.707294016,4.848884451
1/13/2022,23004.74197,24931.29295,21078.19099,21078.19099,25107.3801,2.028255365,4.946475212
1/14/2022,24546.1751,25104.61131,23987.73888,23987.73888,25117.61175,2.129009581,5.06579445
1/15/2022,26481.52543,27920.55539,25042.49546,27920.55539,25116.6633,2.129933367,5.316227598
1/16/2022,24550.27116,25096.61692,24003.92539,24003.92539,25109.05213,1.870019076,5.145729016
1/17/2022,22450.49552,24825.26562,20075.72542,20075.72542,25106.17866,1.945530681,4.845738333
1/18/2022,26716.55759,28425.31625,25007.79892,28425.31625,25110.51919,2.072382002,4.791174292
1/19/2022,26037.30246,26994.03916,25080.56576,26994.03916,25114.47492,1.937289389,5.113708811
1/20/2022,26204.99976,27344.1274,25065.87213,27344.1274,25113.32699,2.010538486,5.180474873
1/21/2022,22927.29322,24926.30517,20928.28127,20928.28127,25117.2453,1.92835601,5.245495215
1/22/2022,27002.6627,29044.67929,24960.64611,29044.67929,25104.21222,1.891061124,4.946249774
1/23/2022,24134.16016,25067.2786,23201.04171,23201.04171,25104.80752,1.910362635,5.093900572
1/24/2022,24470.14817,25093.4505,23846.84585,23846.84585,25109.7422,2.095572519,5.171165331
1/25/2022,24222.80716,25073.96895,23371.64537,23371.64537,25104.96704,2.001378276,4.72978815
1/26/2022,26288.58625,27533.26824,25043.90426,27533.26824,25100.17195,2.127188164,5.055554304
1/27/2022,24863.91852,25087.4431,24640.39394,24640.39394,25089.47079,2.052042069,5.180869455
1/28/2022,25703.1373,26322.25009,25084.0245,26322.25009,25098.58635,2.160646523,5.102078289
1/29/2022,25189.69215,25285.28832,25094.09598,25285.28832,25094.4574,2.081806819,4.983870666
1/30/2022,24976.58146,25095.27268,24857.89024,24857.89024,25095.8394,2.075934083,5.521989033
1/31/2022,23911.12097,25043.05438,22779.18755,22779.18755,25099.30192,1.98795121,5.386103734
2/1/2022,27382.92995,29864.01588,24901.84401,29864.01588,25107.97126,2.300920658,5.001879149
2/2/2022,23270.0112,24972.67051,21567.35189,21567.35189,25107.0889,2.011269822,4.962054641
